season,version,era,episode,castaway,confessional_count
35,US,Seasons 31+,10,Ryan,6
35,US,Seasons 31+,10,Chrissy,6
35,US,Seasons 31+,10,Ben,11
35,US,Seasons 31+,11,Lauren,4
35,US,Seasons 31+,11,Ashley,2
35,US,Seasons 31+,11,Mike,4
35,US,Seasons 31+,11,Devon,2
35,US,Seasons 31+,11,Ryan,2
35,US,Seasons 31+,11,Chrissy,5
35,US,Seasons 31+,11,Ben,4
35,US,Seasons 31+,12,Ashley,2
35,US,Seasons 31+,12,Mike,2
35,US,Seasons 31+,12,Devon,4
35,US,Seasons 31+,12,Ryan,2
35,US,Seasons 31+,12,Chrissy,4
35,US,Seasons 31+,12,Ben,12
35,US,Seasons 31+,13,Mike,2
35,US,Seasons 31+,13,Devon,7
35,US,Seasons 31+,13,Ryan,3
35,US,Seasons 31+,13,Chrissy,10
35,US,Seasons 31+,13,Ben,12
36,US,Seasons 31+,1,Gonzalez,2
36,US,Seasons 31+,1,Jacob,15
36,US,Seasons 31+,1,Morgan,2
36,US,Seasons 31+,1,Brendan,2
36,US,Seasons 31+,1,Stephanie,5
36,US,Seasons 31+,1,James,2
36,US,Seasons 31+,1,Bradley,0
36,US,Seasons 31+,1,Chris,2
36,US,Seasons 31+,1,Libby,0
36,US,Seasons 31+,1,Desiree,1
36,US,Seasons 31+,1,Jenna,2
36,US,Seasons 31+,1,Michael,4
36,US,Seasons 31+,1,Chelsea,0
36,US,Seasons 31+,1,Kellyn,2
36,US,Seasons 31+,1,Sebastian,1
36,US,Seasons 31+,1,Donathan,6
36,US,Seasons 31+,1,Angela,0
36,US,Seasons 31+,1,Laurel,1
36,US,Seasons 31+,1,Domenick,10
36,US,Seasons 31+,1,Wendell,2
36,US,Seasons 31+,2,Morgan,4
36,US,Seasons 31+,2,Brendan,2
36,US,Seasons 31+,2,Stephanie,3
36,US,Seasons 31+,2,James,2
36,US,Seasons 31+,2,Bradley,0
36,US,Seasons 31+,2,Chris,3
36,US,Seasons 31+,2,Libby,4
36,US,Seasons 31+,2,Desiree,0
36,US,Seasons 31+,2,Jenna,1
36,US,Seasons 31+,2,Michael,1
36,US,Seasons 31+,2,Chelsea,0
36,US,Seasons 31+,2,Kellyn,2
36,US,Seasons 31+,2,Sebastian,1
36,US,Seasons 31+,2,Donathan,1
36,US,Seasons 31+,2,Angela,4
36,US,Seasons 31+,2,Laurel,0
36,US,Seasons 31+,2,Domenick,3
36,US,Seasons 31+,2,Wendell,1
36,US,Seasons 31+,3,Brendan,1
36,US,Seasons 31+,3,Stephanie,1
36,US,Seasons 31+,3,James,0
36,US,Seasons 31+,3,Bradley,2
36,US,Seasons 31+,3,Chris,2
36,US,Seasons 31+,3,Libby,0
36,US,Seasons 31+,3,Desiree,0
36,US,Seasons 31+,3,Jenna,0
36,US,Seasons 31+,3,Michael,2
36,US,Seasons 31+,3,Chelsea,1
36,US,Seasons 31+,3,Kellyn,5
36,US,Seasons 31+,3,Sebastian,1
36,US,Seasons 31+,3,Donathan,1
36,US,Seasons 31+,3,Angela,1
36,US,Seasons 31+,3,Laurel,1
36,US,Seasons 31+,3,Domenick,4
36,US,Seasons 31+,3,Wendell,2
36,US,Seasons 31+,4,Stephanie,3
36,US,Seasons 31+,4,James,1
36,US,Seasons 31+,4,Bradley,3
36,US,Seasons 31+,4,Chris,3
36,US,Seasons 31+,4,Libby,0
36,US,Seasons 31+,4,Desiree,1
36,US,Seasons 31+,4,Jenna,2
36,US,Seasons 31+,4,Michael,4
36,US,Seasons 31+,4,Chelsea,0
36,US,Seasons 31+,4,Kellyn,1
36,US,Seasons 31+,4,Sebastian,1
36,US,Seasons 31+,4,Donathan,3
36,US,Seasons 31+,4,Angela,0
36,US,Seasons 31+,4,Laurel,0
36,US,Seasons 31+,4,Domenick,0
36,US,Seasons 31+,4,Wendell,0
36,US,Seasons 31+,5,James,2
36,US,Seasons 31+,5,Bradley,3
36,US,Seasons 31+,5,Chris,2
36,US,Seasons 31+,5,Libby,0
36,US,Seasons 31+,5,Desiree,4
36,US,Seasons 31+,5,Jenna,1
36,US,Seasons 31+,5,Michael,3
36,US,Seasons 31+,5,Chelsea,1
36,US,Seasons 31+,5,Kellyn,3
36,US,Seasons 31+,5,Sebastian,1
36,US,Seasons 31+,5,Donathan,0
36,US,Seasons 31+,5,Angela,2
36,US,Seasons 31+,5,Laurel,3
36,US,Seasons 31+,5,Domenick,4
36,US,Seasons 31+,5,Wendell,1
36,US,Seasons 31+,6,Bradley,4
36,US,Seasons 31+,6,Chris,1
36,US,Seasons 31+,6,Libby,2
36,US,Seasons 31+,6,Desiree,2
36,US,Seasons 31+,6,Jenna,0
36,US,Seasons 31+,6,Michael,5
36,US,Seasons 31+,6,Chelsea,1
36,US,Seasons 31+,6,Kellyn,4
36,US,Seasons 31+,6,Sebastian,0
36,US,Seasons 31+,6,Donathan,3
36,US,Seasons 31+,6,Angela,0
36,US,Seasons 31+,6,Laurel,0
36,US,Seasons 31+,6,Domenick,3
36,US,Seasons 31+,6,Wendell,4
36,US,Seasons 31+,7,Chris,13
36,US,Seasons 31+,7,Libby,1
36,US,Seasons 31+,7,Desiree,1
36,US,Seasons 31+,7,Jenna,1
36,US,Seasons 31+,7,Michael,2
36,US,Seasons 31+,7,Chelsea,0
36,US,Seasons 31+,7,Kellyn,3
36,US,Seasons 31+,7,Sebastian,0
36,US,Seasons 31+,7,Donathan,0
36,US,Seasons 31+,7,Angela,0
36,US,Seasons 31+,7,Laurel,1
36,US,Seasons 31+,7,Domenick,9
36,US,Seasons 31+,7,Wendell,4
36,US,Seasons 31+,8,Libby,4
36,US,Seasons 31+,8,Desiree,0
36,US,Seasons 31+,8,Jenna,2
36,US,Seasons 31+,8,Michael,3
36,US,Seasons 31+,8,Chelsea,0
36,US,Seasons 31+,8,Kellyn,1
36,US,Seasons 31+,8,Sebastian,0
36,US,Seasons 31+,8,Donathan,1
36,US,Seasons 31+,8,Angela,2
36,US,Seasons 31+,8,Laurel,3
36,US,Seasons 31+,8,Domenick,2
36,US,Seasons 31+,8,Wendell,6
36,US,Seasons 31+,9,Desiree,5
36,US,Seasons 31+,9,Jenna,0
36,US,Seasons 31+,9,Michael,4
36,US,Seasons 31+,9,Chelsea,0
36,US,Seasons 31+,9,Kellyn,4
36,US,Seasons 31+,9,Sebastian,1
36,US,Seasons 31+,9,Donathan,2
36,US,Seasons 31+,9,Angela,3
36,US,Seasons 31+,9,Laurel,4
36,US,Seasons 31+,9,Domenick,4
36,US,Seasons 31+,9,Wendell,0
36,US,Seasons 31+,10,Jenna,3
36,US,Seasons 31+,10,Michael,4
36,US,Seasons 31+,10,Chelsea,0
36,US,Seasons 31+,10,Kellyn,6
36,US,Seasons 31+,10,Sebastian,1
36,US,Seasons 31+,10,Donathan,4
36,US,Seasons 31+,10,Angela,0
36,US,Seasons 31+,10,Laurel,2
36,US,Seasons 31+,10,Domenick,5
36,US,Seasons 31+,10,Wendell,4
36,US,Seasons 31+,11,Chelsea,1
36,US,Seasons 31+,11,Kellyn,6
36,US,Seasons 31+,11,Sebastian,0
36,US,Seasons 31+,11,Donathan,2
36,US,Seasons 31+,11,Angela,0
36,US,Seasons 31+,11,Laurel,3
36,US,Seasons 31+,11,Domenick,2
36,US,Seasons 31+,11,Wendell,4
36,US,Seasons 31+,12,Kellyn,4
36,US,Seasons 31+,12,Sebastian,3
36,US,Seasons 31+,12,Donathan,7
36,US,Seasons 31+,12,Angela,0
36,US,Seasons 31+,12,Laurel,3
36,US,Seasons 31+,12,Domenick,5
36,US,Seasons 31+,12,Wendell,3
36,US,Seasons 31+,13,Sebastian,2
36,US,Seasons 31+,13,Donathan,3
36,US,Seasons 31+,13,Angela,3
36,US,Seasons 31+,13,Laurel,6
36,US,Seasons 31+,13,Domenick,17
36,US,Seasons 31+,13,Wendell,8
37,US,Seasons 31+,1,Pat,2
37,US,Seasons 31+,1,Jessica,3
37,US,Seasons 31+,1,Jeremy,2
37,US,Seasons 31+,1,Bi,1
37,US,Seasons 31+,1,Natalia,1
37,US,Seasons 31+,1,Natalie,3
37,US,Seasons 31+,1,Lyrsa,2
37,US,Seasons 31+,1,Elizabeth,3
37,US,Seasons 31+,1,John,3
37,US,Seasons 31+,1,Dan,5
37,US,Seasons 31+,1,Alec,1
37,US,Seasons 31+,1,Carl,3
37,US,Seasons 31+,1,Gabby,5
37,US,Seasons 31+,1,Christian,5
37,US,Seasons 31+,1,Davie,2
37,US,Seasons 31+,1,Alison,1
37,US,Seasons 31+,1,Kara,1
37,US,Seasons 31+,1,Angelina,4
37,US,Seasons 31+,1,Mike,5
37,US,Seasons 31+,1,Nick,7
37,US,Seasons 31+,2,Jessica,2
37,US,Seasons 31+,2,Jeremy,3
37,US,Seasons 31+,2,Bi,0
37,US,Seasons 31+,2,Natalia,1
37,US,Seasons 31+,2,Natalie,5
37,US,Seasons 31+,2,Lyrsa,3
37,US,Seasons 31+,2,Elizabeth,1
37,US,Seasons 31+,2,John,1
37,US,Seasons 31+,2,Dan,2
37,US,Seasons 31+,2,Alec,1
37,US,Seasons 31+,2,Carl,1
37,US,Seasons 31+,2,Gabby,1
37,US,Seasons 31+,2,Christian,5
37,US,Seasons 31+,2,Davie,2
37,US,Seasons 31+,2,Alison,0
37,US,Seasons 31+,2,Kara,2
37,US,Seasons 31+,2,Angelina,1
37,US,Seasons 31+,2,Mike,1
37,US,Seasons 31+,2,Nick,1
37,US,Seasons 31+,3,Jeremy,8
37,US,Seasons 31+,3,Bi,4
37,US,Seasons 31+,3,Natalia,2
37,US,Seasons 31+,3,Natalie,2
37,US,Seasons 31+,3,Lyrsa,0
37,US,Seasons 31+,3,Elizabeth,0
37,US,Seasons 31+,3,John,3
37,US,Seasons 31+,3,Dan,0
37,US,Seasons 31+,3,Alec,0
37,US,Seasons 31+,3,Carl,1
37,US,Seasons 31+,3,Gabby,2
37,US,Seasons 31+,3,Christian,1
37,US,Seasons 31+,3,Davie,2
37,US,Seasons 31+,3,Alison,1
37,US,Seasons 31+,3,Kara,1
37,US,Seasons 31+,3,Angelina,3
37,US,Seasons 31+,3,Mike,4
37,US,Seasons 31+,3,Nick,4
37,US,Seasons 31+,4,Bi,0
37,US,Seasons 31+,4,Natalia,2
37,US,Seasons 31+,4,Natalie,2
37,US,Seasons 31+,4,Lyrsa,0
37,US,Seasons 31+,4,Elizabeth,3
37,US,Seasons 31+,4,John,1
37,US,Seasons 31+,4,Dan,2
37,US,Seasons 31+,4,Alec,5
37,US,Seasons 31+,4,Carl,4
37,US,Seasons 31+,4,Gabby,1
37,US,Seasons 31+,4,Christian,4
37,US,Seasons 31+,4,Davie,4
37,US,Seasons 31+,4,Alison,0
37,US,Seasons 31+,4,Kara,3
37,US,Seasons 31+,4,Angelina,1
37,US,Seasons 31+,4,Mike,4
37,US,Seasons 31+,4,Nick,2
37,US,Seasons 31+,5,Natalie,3
37,US,Seasons 31+,5,Lyrsa,2
37,US,Seasons 31+,5,Elizabeth,2
37,US,Seasons 31+,5,John,1
37,US,Seasons 31+,5,Dan,2
37,US,Seasons 31+,5,Alec,1
37,US,Seasons 31+,5,Carl,0
37,US,Seasons 31+,5,Gabby,2
37,US,Seasons 31+,5,Christian,1
37,US,Seasons 31+,5,Davie,2
37,US,Seasons 31+,5,Alison,1
37,US,Seasons 31+,5,Kara,4
37,US,Seasons 31+,5,Angelina,5
37,US,Seasons 31+,5,Mike,2
37,US,Seasons 31+,5,Nick,3
37,US,Seasons 31+,6,Lyrsa,4
37,US,Seasons 31+,6,Elizabeth,2
37,US,Seasons 31+,6,John,0
37,US,Seasons 31+,6,Dan,1
37,US,Seasons 31+,6,Alec,0
37,US,Seasons 31+,6,Carl,1
37,US,Seasons 31+,6,Gabby,1
37,US,Seasons 31+,6,Christian,2
37,US,Seasons 31+,6,Davie,1
37,US,Seasons 31+,6,Alison,2
37,US,Seasons 31+,6,Kara,1
37,US,Seasons 31+,6,Angelina,3
37,US,Seasons 31+,6,Mike,4
37,US,Seasons 31+,6,Nick,3
37,US,Seasons 31+,7,Elizabeth,5
37,US,Seasons 31+,7,John,2
37,US,Seasons 31+,7,Dan,6
37,US,Seasons 31+,7,Alec,6
37,US,Seasons 31+,7,Carl,1
37,US,Seasons 31+,7,Gabby,2
37,US,Seasons 31+,7,Christian,2
37,US,Seasons 31+,7,Davie,0
37,US,Seasons 31+,7,Alison,1
37,US,Seasons 31+,7,Kara,2
37,US,Seasons 31+,7,Angelina,3
37,US,Seasons 31+,7,Mike,1
37,US,Seasons 31+,7,Nick,1
37,US,Seasons 31+,8,John,1
37,US,Seasons 31+,8,Dan,2
37,US,Seasons 31+,8,Alec,3
37,US,Seasons 31+,8,Carl,0
37,US,Seasons 31+,8,Gabby,0
37,US,Seasons 31+,8,Christian,4
37,US,Seasons 31+,8,Davie,3
37,US,Seasons 31+,8,Alison,1
37,US,Seasons 31+,8,Kara,0
37,US,Seasons 31+,8,Angelina,6
37,US,Seasons 31+,8,Mike,4
37,US,Seasons 31+,8,Nick,6
37,US,Seasons 31+,9,Dan,2
37,US,Seasons 31+,9,Alec,3
37,US,Seasons 31+,9,Carl,0
37,US,Seasons 31+,9,Gabby,2
37,US,Seasons 31+,9,Christian,3
37,US,Seasons 31+,9,Davie,2
37,US,Seasons 31+,9,Alison,4
37,US,Seasons 31+,9,Kara,5
37,US,Seasons 31+,9,Angelina,1
37,US,Seasons 31+,9,Mike,1
37,US,Seasons 31+,9,Nick,2
37,US,Seasons 31+,10,Alec,5
37,US,Seasons 31+,10,Carl,6
37,US,Seasons 31+,10,Gabby,6
37,US,Seasons 31+,10,Christian,7
37,US,Seasons 31+,10,Davie,4
37,US,Seasons 31+,10,Alison,3
37,US,Seasons 31+,10,Kara,5
37,US,Seasons 31+,10,Angelina,6
37,US,Seasons 31+,10,Mike,5
37,US,Seasons 31+,10,Nick,7
37,US,Seasons 31+,11,Gabby,4
37,US,Seasons 31+,11,Christian,3
37,US,Seasons 31+,11,Davie,2
37,US,Seasons 31+,11,Alison,1
37,US,Seasons 31+,11,Kara,1
37,US,Seasons 31+,11,Angelina,1
37,US,Seasons 31+,11,Mike,0
37,US,Seasons 31+,11,Nick,5
37,US,Seasons 31+,12,Christian,2
37,US,Seasons 31+,12,Davie,9
37,US,Seasons 31+,12,Alison,2
37,US,Seasons 31+,12,Kara,4
37,US,Seasons 31+,12,Angelina,3
37,US,Seasons 31+,12,Mike,6
37,US,Seasons 31+,12,Nick,3
37,US,Seasons 31+,13,Davie,1
37,US,Seasons 31+,13,Alison,4
37,US,Seasons 31+,13,Kara,4
37,US,Seasons 31+,13,Angelina,17
37,US,Seasons 31+,13,Mike,10
37,US,Seasons 31+,13,Nick,9
38,US,Seasons 31+,1,Kelley,2
38,US,Seasons 31+,1,Joe,2
38,US,Seasons 31+,1,Aubry,1
38,US,Seasons 31+,1,David,1
38,US,Seasons 31+,1,Reem,2
38,US,Seasons 31+,1,Keith,5
38,US,Seasons 31+,1,Chris,0
38,US,Seasons 31+,1,Rick,2
38,US,Seasons 31+,1,Wendy,3
38,US,Seasons 31+,1,Eric,1
38,US,Seasons 31+,1,Julia,0
38,US,Seasons 31+,1,Wardog,2
38,US,Seasons 31+,1,Ron,2
38,US,Seasons 31+,1,Aurora,1
38,US,Seasons 31+,1,Victoria,1
38,US,Seasons 31+,1,Lauren,2
38,US,Seasons 31+,1,Julie,1
38,US,Seasons 31+,1,Gavin,1
38,US,Seasons 31+,2,Kelley,4
38,US,Seasons 31+,2,Joe,0
38,US,Seasons 31+,2,Aubry,2
38,US,Seasons 31+,2,David,5
38,US,Seasons 31+,2,Reem,2
38,US,Seasons 31+,2,Keith,2
38,US,Seasons 31+,2,Chris,2
38,US,Seasons 31+,2,Rick,2
38,US,Seasons 31+,2,Wendy,2
38,US,Seasons 31+,2,Eric,1
38,US,Seasons 31+,2,Julia,0
38,US,Seasons 31+,2,Wardog,4
38,US,Seasons 31+,2,Ron,0
38,US,Seasons 31+,2,Aurora,1
38,US,Seasons 31+,2,Victoria,4
38,US,Seasons 31+,2,Lauren,1
38,US,Seasons 31+,2,Julie,2
38,US,Seasons 31+,2,Gavin,1
38,US,Seasons 31+,3,Kelley,3
38,US,Seasons 31+,3,Joe,1
38,US,Seasons 31+,3,Aubry,2
38,US,Seasons 31+,3,David,6
38,US,Seasons 31+,3,Reem,3
38,US,Seasons 31+,3,Keith,2
38,US,Seasons 31+,3,Chris,1
38,US,Seasons 31+,3,Rick,3
38,US,Seasons 31+,3,Wendy,8
38,US,Seasons 31+,3,Eric,0
38,US,Seasons 31+,3,Julia,0
38,US,Seasons 31+,3,Wardog,3
38,US,Seasons 31+,3,Ron,0
38,US,Seasons 31+,3,Aurora,0
38,US,Seasons 31+,3,Victoria,2
38,US,Seasons 31+,3,Lauren,0
38,US,Seasons 31+,3,Julie,0
38,US,Seasons 31+,3,Gavin,0
38,US,Seasons 31+,4,Kelley,4
38,US,Seasons 31+,4,Joe,1
38,US,Seasons 31+,4,Aubry,2
38,US,Seasons 31+,4,David,1
38,US,Seasons 31+,4,Reem,1
38,US,Seasons 31+,4,Keith,1
38,US,Seasons 31+,4,Chris,2
38,US,Seasons 31+,4,Rick,4
38,US,Seasons 31+,4,Wendy,3
38,US,Seasons 31+,4,Eric,2
38,US,Seasons 31+,4,Julia,0
38,US,Seasons 31+,4,Wardog,2
38,US,Seasons 31+,4,Ron,3
38,US,Seasons 31+,4,Aurora,0
38,US,Seasons 31+,4,Victoria,1
38,US,Seasons 31+,4,Lauren,3
38,US,Seasons 31+,4,Julie,1
38,US,Seasons 31+,4,Gavin,0
38,US,Seasons 31+,5,Kelley,2
38,US,Seasons 31+,5,Joe,1
38,US,Seasons 31+,5,Aubry,8
38,US,Seasons 31+,5,David,1
38,US,Seasons 31+,5,Reem,0
38,US,Seasons 31+,5,Keith,3
38,US,Seasons 31+,5,Chris,1
38,US,Seasons 31+,5,Rick,3
38,US,Seasons 31+,5,Wendy,0
38,US,Seasons 31+,5,Eric,2
38,US,Seasons 31+,5,Julia,1
38,US,Seasons 31+,5,Wardog,0
38,US,Seasons 31+,5,Ron,1
38,US,Seasons 31+,5,Aurora,0
38,US,Seasons 31+,5,Victoria,2
38,US,Seasons 31+,5,Lauren,1
38,US,Seasons 31+,5,Julie,1
38,US,Seasons 31+,5,Gavin,0
38,US,Seasons 31+,6,Kelley,4
38,US,Seasons 31+,6,Joe,2
38,US,Seasons 31+,6,Aubry,4
38,US,Seasons 31+,6,David,3
38,US,Seasons 31+,6,Reem,2
38,US,Seasons 31+,6,Keith,2
38,US,Seasons 31+,6,Chris,1
38,US,Seasons 31+,6,Rick,1
38,US,Seasons 31+,6,Wendy,1
38,US,Seasons 31+,6,Eric,2
38,US,Seasons 31+,6,Julia,1
38,US,Seasons 31+,6,Wardog,3
38,US,Seasons 31+,6,Ron,0
38,US,Seasons 31+,6,Aurora,0
38,US,Seasons 31+,6,Victoria,2
38,US,Seasons 31+,6,Lauren,3
38,US,Seasons 31+,6,Julie,2
38,US,Seasons 31+,6,Gavin,1
38,US,Seasons 31+,7,Kelley,4
38,US,Seasons 31+,7,Joe,0
38,US,Seasons 31+,7,Aubry,2
38,US,Seasons 31+,7,David,0
38,US,Seasons 31+,7,Reem,0
38,US,Seasons 31+,7,Keith,1
38,US,Seasons 31+,7,Chris,1
38,US,Seasons 31+,7,Rick,8
38,US,Seasons 31+,7,Wendy,1
38,US,Seasons 31+,7,Eric,0
38,US,Seasons 31+,7,Julia,1
38,US,Seasons 31+,7,Wardog,0
38,US,Seasons 31+,7,Ron,1
38,US,Seasons 31+,7,Aurora,0
38,US,Seasons 31+,7,Victoria,1
38,US,Seasons 31+,7,Lauren,0
38,US,Seasons 31+,7,Julie,6
38,US,Seasons 31+,7,Gavin,2
38,US,Seasons 31+,8,Kelley,2
38,US,Seasons 31+,8,Joe,2
38,US,Seasons 31+,8,Aubry,2
38,US,Seasons 31+,8,David,4
38,US,Seasons 31+,8,Reem,2
38,US,Seasons 31+,8,Chris,0
38,US,Seasons 31+,8,Rick,1
38,US,Seasons 31+,8,Eric,1
38,US,Seasons 31+,8,Julia,3
38,US,Seasons 31+,8,Wardog,3
38,US,Seasons 31+,8,Ron,4
38,US,Seasons 31+,8,Aurora,3
38,US,Seasons 31+,8,Victoria,0
38,US,Seasons 31+,8,Lauren,2
38,US,Seasons 31+,8,Julie,0
38,US,Seasons 31+,8,Gavin,1
38,US,Seasons 31+,9,Kelley,3
38,US,Seasons 31+,9,Joe,1
38,US,Seasons 31+,9,Aubry,0
38,US,Seasons 31+,9,David,6
38,US,Seasons 31+,9,Reem,0
38,US,Seasons 31+,9,Chris,1
38,US,Seasons 31+,9,Rick,3
38,US,Seasons 31+,9,Eric,4
38,US,Seasons 31+,9,Julia,3
38,US,Seasons 31+,9,Wardog,8
38,US,Seasons 31+,9,Ron,4
38,US,Seasons 31+,9,Aurora,3
38,US,Seasons 31+,9,Victoria,2
38,US,Seasons 31+,9,Lauren,1
38,US,Seasons 31+,9,Julie,8
38,US,Seasons 31+,9,Gavin,5
38,US,Seasons 31+,10,Kelley,2
38,US,Seasons 31+,10,Joe,0
38,US,Seasons 31+,10,Aubry,0
38,US,Seasons 31+,10,David,0
38,US,Seasons 31+,10,Reem,2
38,US,Seasons 31+,10,Chris,0
38,US,Seasons 31+,10,Rick,4
38,US,Seasons 31+,10,Eric,0
38,US,Seasons 31+,10,Julia,0
38,US,Seasons 31+,10,Wardog,3
38,US,Seasons 31+,10,Ron,8
38,US,Seasons 31+,10,Aurora,2
38,US,Seasons 31+,10,Victoria,1
38,US,Seasons 31+,10,Lauren,4
38,US,Seasons 31+,10,Julie,2
38,US,Seasons 31+,10,Gavin,4
38,US,Seasons 31+,11,Kelley,0
38,US,Seasons 31+,11,Joe,0
38,US,Seasons 31+,11,Aubry,0
38,US,Seasons 31+,11,David,0
38,US,Seasons 31+,11,Reem,0
38,US,Seasons 31+,11,Chris,0
38,US,Seasons 31+,11,Rick,10
38,US,Seasons 31+,11,Eric,0
38,US,Seasons 31+,11,Julia,0
38,US,Seasons 31+,11,Wardog,0
38,US,Seasons 31+,11,Ron,4
38,US,Seasons 31+,11,Aurora,1
38,US,Seasons 31+,11,Victoria,2
38,US,Seasons 31+,11,Lauren,1
38,US,Seasons 31+,11,Julie,0
38,US,Seasons 31+,11,Gavin,3
38,US,Seasons 31+,12,Kelley,0
38,US,Seasons 31+,12,Joe,1
38,US,Seasons 31+,12,Aubry,1
38,US,Seasons 31+,12,David,1
38,US,Seasons 31+,12,Reem,1
38,US,Seasons 31+,12,Chris,1
38,US,Seasons 31+,12,Rick,10
38,US,Seasons 31+,12,Eric,1
38,US,Seasons 31+,12,Julia,1
38,US,Seasons 31+,12,Wardog,0
38,US,Seasons 31+,12,Ron,0
38,US,Seasons 31+,12,Aurora,4
38,US,Seasons 31+,12,Victoria,2
38,US,Seasons 31+,12,Lauren,4
38,US,Seasons 31+,12,Julie,2
38,US,Seasons 31+,12,Gavin,4
38,US,Seasons 31+,13,Kelley,0
38,US,Seasons 31+,13,Joe,0
38,US,Seasons 31+,13,Aubry,0
38,US,Seasons 31+,13,David,0
38,US,Seasons 31+,13,Reem,0
38,US,Seasons 31+,13,Chris,13
38,US,Seasons 31+,13,Rick,12
38,US,Seasons 31+,13,Eric,0
38,US,Seasons 31+,13,Julia,0
38,US,Seasons 31+,13,Wardog,0
38,US,Seasons 31+,13,Ron,0
38,US,Seasons 31+,13,Aurora,0
38,US,Seasons 31+,13,Victoria,2
38,US,Seasons 31+,13,Lauren,6
38,US,Seasons 31+,13,Julie,7
38,US,Seasons 31+,13,Gavin,4
39,US,Seasons 31+,1,Ronnie,1
39,US,Seasons 31+,1,Molly,4
39,US,Seasons 31+,1,Vince,3
39,US,Seasons 31+,1,Chelsea,1
39,US,Seasons 31+,1,Tom,2
39,US,Seasons 31+,1,Jason,2
39,US,Seasons 31+,1,Jack,2
39,US,Seasons 31+,1,Kellee,3
39,US,Seasons 31+,1,Jamal,1
39,US,Seasons 31+,1,Aaron,3
39,US,Seasons 31+,1,Missy,3
39,US,Seasons 31+,1,Elizabeth,10
39,US,Seasons 31+,1,Karishma,2
39,US,Seasons 31+,1,Elaine,7
39,US,Seasons 31+,1,Dan,1
39,US,Seasons 31+,1,Janet,3
39,US,Seasons 31+,1,Lauren,1
39,US,Seasons 31+,1,Noura,1
39,US,Seasons 31+,1,Dean,0
39,US,Seasons 31+,1,Tommy,2
39,US,Seasons 31+,2,Molly,2
39,US,Seasons 31+,2,Vince,1
39,US,Seasons 31+,2,Chelsea,2
39,US,Seasons 31+,2,Tom,1
39,US,Seasons 31+,2,Jason,3
39,US,Seasons 31+,2,Jack,1
39,US,Seasons 31+,2,Kellee,9
39,US,Seasons 31+,2,Jamal,1
39,US,Seasons 31+,2,Aaron,2
39,US,Seasons 31+,2,Missy,1
39,US,Seasons 31+,2,Elizabeth,0
39,US,Seasons 31+,2,Karishma,0
39,US,Seasons 31+,2,Elaine,0
39,US,Seasons 31+,2,Dan,0
39,US,Seasons 31+,2,Janet,0
39,US,Seasons 31+,2,Lauren,1
39,US,Seasons 31+,2,Noura,2
39,US,Seasons 31+,2,Dean,0
39,US,Seasons 31+,2,Tommy,3
39,US,Seasons 31+,3,Vince,10
39,US,Seasons 31+,3,Chelsea,1
39,US,Seasons 31+,3,Tom,1
39,US,Seasons 31+,3,Jason,1
39,US,Seasons 31+,3,Jack,1
39,US,Seasons 31+,3,Kellee,0
39,US,Seasons 31+,3,Jamal,3
39,US,Seasons 31+,3,Aaron,2
39,US,Seasons 31+,3,Missy,2
39,US,Seasons 31+,3,Elizabeth,2
39,US,Seasons 31+,3,Karishma,4
39,US,Seasons 31+,3,Elaine,0
39,US,Seasons 31+,3,Dan,1
39,US,Seasons 31+,3,Janet,1
39,US,Seasons 31+,3,Lauren,0
39,US,Seasons 31+,3,Noura,0
39,US,Seasons 31+,3,Dean,1
39,US,Seasons 31+,3,Tommy,2
39,US,Seasons 31+,4,Chelsea,1
39,US,Seasons 31+,4,Tom,0
39,US,Seasons 31+,4,Jason,1
39,US,Seasons 31+,4,Jack,0
39,US,Seasons 31+,4,Kellee,2
39,US,Seasons 31+,4,Jamal,3
39,US,Seasons 31+,4,Aaron,3
39,US,Seasons 31+,4,Missy,3
39,US,Seasons 31+,4,Elizabeth,1
39,US,Seasons 31+,4,Karishma,2
39,US,Seasons 31+,4,Elaine,3
39,US,Seasons 31+,4,Dan,1
39,US,Seasons 31+,4,Janet,0
39,US,Seasons 31+,4,Lauren,3
39,US,Seasons 31+,4,Noura,8
39,US,Seasons 31+,4,Dean,2
39,US,Seasons 31+,4,Tommy,1
39,US,Seasons 31+,5,Tom,3
39,US,Seasons 31+,5,Jason,1
39,US,Seasons 31+,5,Jack,1
39,US,Seasons 31+,5,Kellee,2
39,US,Seasons 31+,5,Jamal,1
39,US,Seasons 31+,5,Aaron,3
39,US,Seasons 31+,5,Missy,2
39,US,Seasons 31+,5,Elizabeth,0
39,US,Seasons 31+,5,Karishma,6
39,US,Seasons 31+,5,Elaine,2
39,US,Seasons 31+,5,Dan,1
39,US,Seasons 31+,5,Janet,1
39,US,Seasons 31+,5,Lauren,1
39,US,Seasons 31+,5,Noura,1
39,US,Seasons 31+,5,Dean,5
39,US,Seasons 31+,5,Tommy,2
39,US,Seasons 31+,6,Jason,2
39,US,Seasons 31+,6,Jack,3
39,US,Seasons 31+,6,Kellee,0
39,US,Seasons 31+,6,Jamal,4
39,US,Seasons 31+,6,Aaron,3
39,US,Seasons 31+,6,Missy,2
39,US,Seasons 31+,6,Elizabeth,2
39,US,Seasons 31+,6,Karishma,0
39,US,Seasons 31+,6,Elaine,9
39,US,Seasons 31+,6,Dan,1
